Age,Gender,Daily_Steps,Resting_Heart_Rate,Active_Heart_Rate,Hours_of_Sleep,Daily_Calorie_Intake,Stress_Level,Sleep_Quality,Daily_Activity_Type,Mood
38.0,Male,12909.0,56.0,126.0,6.9,4000.0,4.0,83.0,Sedentary,Happy
44.0,Female,3168.0,82.0,117.0,4.1,2315.0,3.0,85.0,Moderate,Happy
42.0,Female,10521.0,47.0,,5.6,4000.0,5.0,83.0,Sedentary,Neutral
25.0,Female,12601.0,64.0,92.0,7.8,4000.0,5.0,79.0,Moderate,Sad
28.0,Female,6121.0,69.0,112.0,5.7,3360.0,3.0,77.0,Intense,Neutral
43.0,Male,9129.0,73.0,129.0,6.0,4000.0,4.0,78.0,Moderate,Neutral
42.0,Male,7634.0,53.0,110.0,5.3,4000.0,2.0,100.0,Intense,Neutral
34.0,Female,2842.0,49.0,105.0,9.1,2368.0,6.0,61.0,Sedentary,Neutral
36.0,Male,11656.0,75.0,125.0,10.2,4000.0,3.0,88.0,Moderate,Happy
50.0,Male,8105.0,66.0,106.0,9.2,3894.0,1.0,91.0,Moderate,Sad
27.0,Male,6437.0,49.0,129.0,6.4,3323.0,4.0,84.0,Sedentary,Neutral
41.0,Male,3434.0,60.0,133.0,8.2,2626.0,7.0,69.0,Sedentary,Sad
32.0,Female,9562.0,59.0,,6.5,4000.0,5.0,72.0,,Neutral
32.0,Male,8456.0,74.0,117.0,5.4,4000.0,1.0,98.0,Intense,Neutral
48.0,Female,9817.0,62.0,111.0,6.8,4000.0,5.0,78.0,Moderate,Happy
44.0,Male,9665.0,63.0,119.0,5.8,4000.0,3.0,85.0,Moderate,Neutral
44.0,Female,5560.0,62.0,113.0,5.9,3285.0,5.0,75.0,Moderate,Sad
50.0,Female,1000.0,78.0,138.0,,1615.0,7.0,67.0,Moderate,Neutral
35.0,Female,7670.0,72.0,139.0,8.2,3661.0,5.0,74.0,Intense,Neutral
43.0,Male,7468.0,70.0,118.0,8.0,3775.0,7.0,63.0,Intense,Sad
31.0,Male,8491.0,66.0,133.0,7.5,3956.0,1.0,87.0,Sedentary,Happy
38.0,Female,12553.0,66.0,127.0,6.2,4000.0,6.0,76.0,Sedentary,Sad
33.0,Male,7853.0,57.0,106.0,7.1,3971.0,9.0,57.0,Intense,Sad
36.0,Male,10077.0,71.0,102.0,5.2,4000.0,6.0,64.0,Moderate,Happy
42.0,Female,9131.0,61.0,113.0,6.1,4000.0,9.0,60.0,Moderate,Neutral
25.0,Other,3845.0,54.0,107.0,6.7,2611.0,0.0,96.0,Sedentary,Neutral
60.0,Female,4129.0,63.0,124.0,5.9,2659.0,5.0,78.0,Sedentary,Neutral
22.0,Other,11460.0,65.0,127.0,7.5,4000.0,10.0,53.0,,Neutral
20.0,Female,5361.0,75.0,109.0,7.8,2970.0,5.0,79.0,Intense,Neutral
48.0,Female,9107.0,71.0,132.0,9.2,4000.0,10.0,42.0,Intense,Neutral
44.0,Male,4928.0,57.0,144.0,7.5,2828.0,8.0,63.0,Moderate,Neutral
42.0,Female,10239.0,73.0,112.0,7.8,4000.0,8.0,64.0,Intense,Sad
42.0,Female,8742.0,45.0,126.0,6.7,3942.0,3.0,79.0,Sedentary,Neutral
34.0,Male,7106.0,68.0,127.0,11.3,,9.0,51.0,Moderate,Neutral
24.0,Female,9999.0,59.0,120.0,10.1,4000.0,6.0,71.0,Intense,Neutral
35.0,Male,8779.0,53.0,144.0,8.3,4000.0,8.0,63.0,Sedentary,Neutral
26.0,Female,5833.0,55.0,130.0,4.1,3335.0,7.0,66.0,Sedentary,Sad
46.0,Female,8035.0,76.0,130.0,9.9,4000.0,8.0,55.0,Moderate,Neutral
33.0,Male,10007.0,68.0,113.0,5.1,4000.0,4.0,81.0,Moderate,Neutral
25.0,Male,11323.0,68.0,133.0,8.7,4000.0,5.0,69.0,Moderate,Sad
31.0,Other,7613.0,72.0,115.0,5.8,3686.0,9.0,59.0,Moderate,Neutral
39.0,Female,13359.0,63.0,130.0,7.6,4000.0,2.0,86.0,Intense,Neutral
28.0,Male,5766.0,76.0,95.0,5.8,3288.0,8.0,62.0,Moderate,Happy
25.0,Female,3329.0,63.0,130.0,6.7,2581.0,2.0,84.0,Intense,Sad
37.0,Male,3766.0,45.0,129.0,7.0,2630.0,,100.0,Moderate,Neutral
37.0,Male,7970.0,77.0,124.0,5.8,3917.0,7.0,63.0,Moderate,Neutral
28.0,Female,8036.0,45.0,85.0,6.9,3751.0,4.0,71.0,Sedentary,Neutral
29.0,Female,8376.0,62.0,133.0,6.5,3957.0,8.0,63.0,Moderate,Happy
37.0,Male,5995.0,71.0,137.0,7.1,3291.0,8.0,59.0,Moderate,Neutral
18.0,Female,14677.0,46.0,102.0,3.9,4000.0,3.0,90.0,Intense,Neutral
18.0,Male,12532.0,63.0,134.0,6.9,4000.0,2.0,84.0,Intense,Neutral
26.0,Female,4567.0,63.0,103.0,6.1,2965.0,1.0,99.0,Moderate,Neutral
32.0,Male,7694.0,72.0,110.0,5.7,3799.0,8.0,59.0,Sedentary,Sad
38.0,Male,8147.0,68.0,116.0,7.7,3961.0,4.0,81.0,Sedentary,Neutral
52.0,Male,10056.0,54.0,134.0,6.4,4000.0,7.0,57.0,Sedentary,Neutral
45.0,Male,3427.0,59.0,128.0,5.4,2545.0,7.0,63.0,Moderate,Happy
33.0,Male,2857.0,56.0,119.0,9.1,2379.0,2.0,90.0,Intense,Happy
34.0,Male,4343.0,50.0,116.0,7.7,2774.0,4.0,77.0,Intense,Neutral
22.0,Female,12512.0,59.0,126.0,6.9,4000.0,9.0,61.0,Moderate,Happy
34.0,Male,6035.0,76.0,121.0,9.2,3218.0,9.0,58.0,Sedentary,Happy
31.0,Male,10425.0,68.0,134.0,6.0,4000.0,7.0,67.0,Moderate,Happy
38.0,Female,9766.0,68.0,107.0,7.5,4000.0,7.0,64.0,Moderate,Sad
25.0,Male,7460.0,55.0,148.0,8.6,3775.0,8.0,66.0,Sedentary,Sad
41.0,Female,10482.0,49.0,133.0,7.2,4000.0,1.0,95.0,Moderate,Neutral
53.0,Male,4317.0,69.0,91.0,10.8,2704.0,5.0,66.0,Moderate,Neutral
33.0,Male,6585.0,73.0,122.0,7.4,3533.0,0.0,100.0,Intense,Neutral
39.0,Male,1349.0,66.0,101.0,7.5,2079.0,2.0,89.0,Sedentary,Neutral
43.0,Male,8293.0,71.0,118.0,8.9,4000.0,5.0,71.0,Intense,Sad
30.0,Female,5623.0,62.0,84.0,7.8,3322.0,4.0,81.0,Moderate,Neutral
37.0,Male,14569.0,65.0,99.0,7.3,4000.0,1.0,99.0,Moderate,Neutral
35.0,Female,8176.0,59.0,119.0,7.2,3927.0,6.0,68.0,Intense,Neutral
36.0,Female,10458.0,68.0,112.0,6.6,4000.0,2.0,89.0,Moderate,Happy
25.0,Male,9958.0,63.0,135.0,4.2,4000.0,5.0,75.0,Sedentary,Neutral
35.0,Female,7767.0,69.0,113.0,7.8,3862.0,5.0,72.0,Sedentary,Sad
40.0,Male,10976.0,71.0,126.0,6.9,4000.0,9.0,61.0,Sedentary,Neutral
52.0,Female,8099.0,62.0,138.0,5.2,3855.0,9.0,57.0,Sedentary,Neutral
46.0,Female,9426.0,69.0,99.0,6.0,4000.0,5.0,75.0,Intense,Happy
60.0,Male,15073.0,59.0,103.0,5.8,4000.0,6.0,55.0,Moderate,Neutral
25.0,Female,8576.0,79.0,110.0,9.0,,0.0,96.0,Moderate,Neutral
45.0,Male,6416.0,76.0,118.0,8.4,3442.0,6.0,69.0,Sedentary,Sad
37.0,Male,5876.0,67.0,130.0,9.3,3332.0,8.0,60.0,Sedentary,Happy
61.0,Male,7750.0,58.0,98.0,7.4,3811.0,3.0,75.0,Sedentary,Sad
25.0,Other,8351.0,66.0,101.0,8.3,4000.0,5.0,76.0,Intense,Neutral
24.0,,8177.0,55.0,120.0,7.8,3887.0,2.0,84.0,Sedentary,Neutral
27.0,Male,3254.0,68.0,97.0,5.1,2595.0,7.0,61.0,Sedentary,Neutral
18.0,Male,1209.0,47.0,109.0,6.6,1929.0,6.0,61.0,Sedentary,Neutral
28.0,Male,5093.0,56.0,108.0,7.1,3108.0,7.0,62.0,Sedentary,Sad
25.0,Male,8176.0,67.0,114.0,8.8,3887.0,7.0,66.0,Sedentary,Neutral
36.0,Male,8189.0,76.0,143.0,6.0,4000.0,1.0,98.0,Moderate,Neutral
39.0,Male,9363.0,67.0,109.0,5.9,4000.0,8.0,54.0,Sedentary,Sad
57.0,Male,9089.0,62.0,105.0,6.3,4000.0,8.0,57.0,Intense,Sad
46.0,Female,6501.0,57.0,110.0,8.7,3408.0,3.0,87.0,Intense,Sad
28.0,Female,4937.0,60.0,109.0,7.0,2944.0,5.0,78.0,Intense,Neutral
24.0,Male,9563.0,50.0,129.0,8.0,4000.0,0.0,100.0,Intense,Neutral
40.0,Female,8678.0,61.0,126.0,8.8,4000.0,10.0,58.0,Sedentary,Sad
19.0,Male,4720.0,82.0,109.0,7.1,3028.0,5.0,70.0,,Neutral
56.0,Female,9874.0,66.0,117.0,6.9,4000.0,9.0,66.0,Moderate,Neutral
49.0,Male,10871.0,68.0,109.0,6.9,4000.0,9.0,52.0,Moderate,Neutral
29.0,Female,10368.0,50.0,122.0,6.3,4000.0,6.0,61.0,Moderate,Happy
18.0,Female,10893.0,76.0,136.0,7.8,4000.0,6.0,78.0,Intense,Happy
51.0,Female,5748.0,77.0,135.0,7.1,,8.0,55.0,Sedentary,Happy
33.0,Female,10555.0,66.0,126.0,8.0,4000.0,10.0,57.0,Sedentary,Neutral
49.0,Female,7526.0,69.0,111.0,7.5,3675.0,8.0,60.0,Moderate,Happy
18.0,Male,14134.0,59.0,109.0,6.7,4000.0,5.0,76.0,Sedentary,Neutral
27.0,Female,10682.0,62.0,98.0,5.5,4000.0,5.0,77.0,Intense,Neutral
35.0,Male,9288.0,86.0,118.0,5.9,4000.0,3.0,92.0,Sedentary,Sad
35.0,Male,13148.0,61.0,109.0,7.3,4000.0,4.0,85.0,Sedentary,Neutral
29.0,Male,6481.0,79.0,134.0,6.6,3416.0,9.0,58.0,Moderate,Sad
42.0,Female,9652.0,81.0,98.0,5.9,4000.0,4.0,75.0,Sedentary,Neutral
22.0,Male,14706.0,68.0,131.0,7.2,4000.0,5.0,75.0,Sedentary,Neutral
33.0,Female,10439.0,64.0,98.0,9.1,4000.0,1.0,96.0,Intense,Neutral
36.0,Female,,54.0,104.0,8.9,4000.0,5.0,74.0,Sedentary,Happy
41.0,Male,7190.0,69.0,108.0,6.4,3791.0,5.0,72.0,Intense,Neutral
43.0,Male,5095.0,65.0,107.0,7.1,2940.0,4.0,76.0,Sedentary,Happy
21.0,Other,7131.0,64.0,136.0,5.7,3787.0,8.0,53.0,Sedentary,Neutral
18.0,Female,5543.0,61.0,118.0,9.1,3377.0,1.0,95.0,Intense,Neutral
50.0,Male,7309.0,67.0,137.0,9.9,3665.0,1.0,82.0,Moderate,Happy
38.0,Male,7669.0,68.0,120.0,7.9,3683.0,4.0,74.0,Sedentary,
26.0,Male,10966.0,64.0,108.0,6.8,4000.0,3.0,81.0,Sedentary,Happy
53.0,Male,6774.0,74.0,98.0,6.1,3411.0,5.0,84.0,Sedentary,Happy
36.0,Male,6210.0,64.0,114.0,5.9,3334.0,9.0,53.0,Sedentary,Happy
49.0,Female,10661.0,63.0,110.0,6.9,4000.0,6.0,61.0,Intense,Sad
35.0,Female,10090.0,56.0,127.0,5.9,4000.0,4.0,84.0,Sedentary,Sad
59.0,Female,7269.0,63.0,134.0,3.4,3626.0,5.0,73.0,Intense,Neutral
56.0,Male,9802.0,64.0,140.0,5.8,4000.0,3.0,88.0,Moderate,Happy
32.0,Male,7213.0,45.0,126.0,8.6,3696.0,1.0,96.0,Intense,Neutral
46.0,Female,7360.0,69.0,105.0,7.8,3664.0,4.0,88.0,Sedentary,Happy
42.0,Female,12661.0,72.0,130.0,9.3,4000.0,6.0,77.0,Moderate,Neutral
51.0,Male,7586.0,82.0,130.0,8.5,3801.0,2.0,90.0,Intense,Neutral
23.0,Female,6782.0,57.0,107.0,4.5,3585.0,7.0,63.0,Intense,Sad
43.0,,8053.0,64.0,123.0,7.9,3861.0,10.0,49.0,Sedentary,Sad
47.0,Female,2103.0,68.0,112.0,6.9,2266.0,5.0,71.0,Sedentary,Neutral
18.0,Female,7496.0,64.0,107.0,8.5,3875.0,9.0,56.0,Moderate,Sad
20.0,Female,8764.0,59.0,134.0,5.6,4000.0,8.0,53.0,Moderate,Neutral
18.0,Male,13944.0,53.0,121.0,7.0,4000.0,8.0,58.0,Sedentary,Neutral
31.0,Female,8277.0,65.0,135.0,8.4,3771.0,6.0,69.0,Sedentary,Sad
43.0,Male,9313.0,74.0,117.0,7.6,4000.0,7.0,74.0,Sedentary,Neutral
53.0,Male,9039.0,65.0,110.0,6.6,4000.0,3.0,84.0,Moderate,Happy
35.0,Male,14805.0,64.0,91.0,5.8,4000.0,5.0,78.0,Sedentary,Sad
54.0,Male,11008.0,68.0,145.0,8.3,4000.0,5.0,63.0,Intense,Sad
18.0,Other,3647.0,71.0,136.0,9.3,2458.0,,80.0,Moderate,Neutral
18.0,Male,11687.0,67.0,,8.6,4000.0,9.0,57.0,Moderate,Sad
34.0,Female,5165.0,55.0,85.0,7.1,2980.0,2.0,85.0,Sedentary,Neutral
39.0,Male,6039.0,68.0,135.0,6.8,3327.0,8.0,56.0,Sedentary,Happy
34.0,Male,4100.0,59.0,125.0,4.8,2798.0,5.0,73.0,Intense,Happy
18.0,Female,13467.0,59.0,132.0,6.4,4000.0,0.0,97.0,Sedentary,Neutral
33.0,Male,11559.0,56.0,90.0,5.5,4000.0,6.0,67.0,Sedentary,Neutral
19.0,Female,11691.0,64.0,100.0,4.1,4000.0,0.0,97.0,Moderate,Neutral
43.0,Male,11107.0,60.0,121.0,5.0,4000.0,8.0,60.0,Moderate,Happy
39.0,Female,10072.0,62.0,110.0,4.1,4000.0,1.0,90.0,Sedentary,Neutral
23.0,Male,7040.0,57.0,112.0,8.6,3691.0,7.0,64.0,Intense,Neutral
28.0,Female,8618.0,72.0,90.0,9.0,4000.0,7.0,73.0,Sedentary,Happy
22.0,Male,6450.0,61.0,113.0,7.5,3185.0,3.0,86.0,Sedentary,Neutral
34.0,Female,5445.0,59.0,123.0,7.3,3151.0,4.0,74.0,Moderate,Neutral
46.0,Female,6078.0,51.0,130.0,7.4,3113.0,7.0,53.0,Moderate,Neutral
23.0,Male,15062.0,78.0,126.0,7.7,4000.0,9.0,63.0,Moderate,Neutral
41.0,Male,6853.0,52.0,113.0,6.4,3436.0,8.0,50.0,Moderate,Neutral
28.0,Female,11002.0,67.0,131.0,6.1,4000.0,6.0,77.0,Sedentary,Neutral
25.0,Female,14231.0,70.0,113.0,8.2,4000.0,5.0,76.0,Moderate,Happy
33.0,Male,10342.0,61.0,148.0,6.7,4000.0,8.0,65.0,Sedentary,Neutral
22.0,Female,5635.0,68.0,125.0,5.5,3080.0,7.0,68.0,Sedentary,Neutral
28.0,Female,5790.0,68.0,119.0,5.9,3249.0,1.0,91.0,Moderate,Neutral
20.0,Female,8356.0,71.0,120.0,10.0,4000.0,7.0,68.0,Moderate,Sad
58.0,Other,14770.0,69.0,107.0,9.6,4000.0,3.0,92.0,Sedentary,Sad
35.0,Female,12270.0,62.0,131.0,9.7,4000.0,1.0,91.0,Sedentary,Happy
26.0,Female,9609.0,61.0,108.0,10.7,4000.0,5.0,73.0,Sedentary,Happy
37.0,Female,7387.0,81.0,135.0,6.3,3844.0,2.0,85.0,Sedentary,Neutral
,Male,9138.0,73.0,123.0,9.1,4000.0,9.0,45.0,Sedentary,Happy
32.0,Female,8567.0,59.0,107.0,6.5,4000.0,4.0,87.0,Moderate,Happy
42.0,Female,8548.0,67.0,126.0,6.2,4000.0,6.0,77.0,Intense,Neutral
44.0,Female,5373.0,68.0,110.0,8.9,3068.0,8.0,62.0,Sedentary,Happy
28.0,Male,5317.0,64.0,108.0,7.0,3028.0,10.0,51.0,Sedentary,Neutral
28.0,Male,8986.0,79.0,122.0,4.8,4000.0,8.0,58.0,Sedentary,Neutral
31.0,Female,4521.0,64.0,124.0,6.2,2772.0,8.0,59.0,Moderate,Happy
18.0,Female,6124.0,64.0,113.0,3.6,3347.0,7.0,59.0,Sedentary,Neutral
18.0,Male,8088.0,71.0,112.0,7.2,3863.0,3.0,80.0,Intense,Sad
51.0,Male,8992.0,57.0,114.0,8.1,4000.0,5.0,74.0,Sedentary,Neutral
54.0,Female,11347.0,60.0,128.0,9.3,4000.0,8.0,67.0,Sedentary,Neutral
32.0,Female,4240.0,76.0,129.0,8.8,2694.0,5.0,77.0,Moderate,Neutral
41.0,Female,4249.0,64.0,128.0,10.0,2992.0,0.0,86.0,Intense,Neutral
38.0,Female,11918.0,58.0,110.0,6.7,4000.0,9.0,64.0,Sedentary,Happy
70.0,Male,13029.0,66.0,151.0,4.3,4000.0,1.0,86.0,Sedentary,Neutral
48.0,Female,4867.0,66.0,86.0,9.6,2813.0,3.0,93.0,Moderate,Happy
33.0,Female,5464.0,75.0,106.0,5.2,3205.0,8.0,61.0,Sedentary,Happy
23.0,Female,9636.0,73.0,127.0,9.2,4000.0,9.0,49.0,Sedentary,Neutral
18.0,Male,8146.0,66.0,142.0,4.5,3867.0,7.0,66.0,Intense,Neutral
37.0,Male,8169.0,78.0,124.0,7.4,4000.0,10.0,56.0,Intense,Sad
25.0,Female,5658.0,75.0,115.0,5.5,3271.0,1.0,94.0,Intense,Neutral
18.0,Female,10159.0,67.0,137.0,7.8,4000.0,5.0,79.0,Sedentary,Neutral
27.0,Female,7288.0,58.0,112.0,6.3,3767.0,4.0,71.0,Sedentary,Neutral
22.0,Female,7189.0,79.0,107.0,7.5,3847.0,2.0,94.0,Moderate,Neutral
55.0,Male,4606.0,75.0,132.0,5.3,3145.0,1.0,91.0,Sedentary,Neutral
45.0,Female,10374.0,55.0,141.0,5.6,4000.0,8.0,55.0,Moderate,Sad
34.0,Female,6915.0,60.0,96.0,4.3,3538.0,8.0,55.0,Moderate,Happy
52.0,Female,7864.0,54.0,144.0,9.3,3851.0,1.0,94.0,Sedentary,Happy
35.0,Female,11569.0,56.0,133.0,5.0,4000.0,9.0,47.0,Sedentary,Neutral
24.0,Male,4859.0,75.0,132.0,7.6,3051.0,5.0,81.0,Moderate,Happy
53.0,Female,7739.0,65.0,132.0,6.4,3827.0,10.0,48.0,Moderate,Happy
41.0,Male,3325.0,59.0,129.0,4.4,2331.0,9.0,51.0,Moderate,Happy
22.0,Other,6429.0,71.0,126.0,5.1,3422.0,5.0,73.0,Sedentary,Sad
32.0,Female,11864.0,71.0,116.0,6.3,4000.0,3.0,80.0,,Happy
24.0,Female,3375.0,75.0,101.0,7.0,2467.0,5.0,71.0,Moderate,Happy
18.0,Other,8707.0,69.0,106.0,6.6,4000.0,5.0,82.0,Moderate,Happy
46.0,Male,12810.0,70.0,124.0,8.6,4000.0,2.0,92.0,Sedentary,Neutral
57.0,Male,9646.0,58.0,121.0,6.9,4000.0,5.0,64.0,Sedentary,Neutral
18.0,Female,6248.0,65.0,108.0,7.4,3322.0,0.0,99.0,Moderate,Happy
41.0,Male,4664.0,64.0,110.0,,3040.0,6.0,68.0,Moderate,Neutral
27.0,Male,2211.0,46.0,119.0,6.3,2242.0,3.0,82.0,Sedentary,Neutral
29.0,Female,12686.0,67.0,110.0,6.5,4000.0,5.0,70.0,Moderate,Neutral
27.0,Female,6737.0,51.0,108.0,7.8,3453.0,3.0,82.0,Moderate,Sad
24.0,Male,2594.0,70.0,132.0,6.8,2261.0,3.0,84.0,Moderate,Neutral
35.0,Male,4936.0,61.0,104.0,9.4,2907.0,1.0,99.0,Sedentary,Sad
25.0,Male,4765.0,62.0,119.0,5.1,2959.0,5.0,78.0,Sedentary,Neutral
38.0,Female,6514.0,60.0,127.0,8.3,3254.0,4.0,79.0,Sedentary,Happy
34.0,Male,15165.0,60.0,121.0,5.9,4000.0,9.0,59.0,Sedentary,Neutral
32.0,Female,10768.0,63.0,114.0,8.6,4000.0,4.0,76.0,Sedentary,Neutral
24.0,Female,9452.0,72.0,143.0,6.4,,5.0,75.0,Intense,Sad
28.0,Male,11592.0,56.0,133.0,6.2,4000.0,5.0,74.0,Moderate,Sad
44.0,Male,13501.0,65.0,147.0,7.5,4000.0,8.0,50.0,Sedentary,Neutral
41.0,Female,9584.0,81.0,112.0,5.8,4000.0,5.0,75.0,Moderate,Sad
23.0,Male,12323.0,59.0,122.0,5.6,4000.0,6.0,71.0,Moderate,Neutral
36.0,Female,6077.0,64.0,135.0,8.5,3331.0,5.0,75.0,Moderate,Neutral
44.0,Female,5411.0,71.0,149.0,5.9,3147.0,3.0,88.0,Intense,Neutral
18.0,Male,4905.0,82.0,135.0,7.9,3030.0,2.0,94.0,Moderate,Sad
41.0,Male,8881.0,77.0,114.0,4.0,4000.0,5.0,74.0,Intense,Neutral
27.0,Female,1000.0,63.0,120.0,7.4,1691.0,7.0,62.0,Sedentary,Neutral
41.0,Male,11974.0,68.0,119.0,7.5,4000.0,5.0,75.0,Moderate,Happy
25.0,Male,6518.0,63.0,121.0,7.8,3413.0,6.0,66.0,Moderate,Neutral
18.0,Male,10478.0,73.0,115.0,6.3,4000.0,8.0,52.0,Intense,Neutral
18.0,Female,3824.0,64.0,122.0,7.2,2623.0,1.0,98.0,Intense,Happy
35.0,Female,11333.0,78.0,80.0,7.6,4000.0,5.0,79.0,Moderate,Neutral
38.0,Male,12148.0,49.0,105.0,3.0,,4.0,78.0,Intense,Sad
24.0,Female,8308.0,69.0,131.0,6.7,4000.0,9.0,55.0,Moderate,Happy
42.0,Male,9583.0,70.0,150.0,6.5,4000.0,1.0,91.0,Moderate,Sad
18.0,Female,4921.0,45.0,123.0,8.3,3057.0,8.0,63.0,Moderate,Sad
34.0,Male,8136.0,51.0,114.0,6.6,4000.0,2.0,84.0,Moderate,Happy
20.0,Male,10916.0,75.0,102.0,6.5,4000.0,9.0,53.0,Moderate,Happy
27.0,Female,7090.0,69.0,108.0,6.4,3652.0,7.0,63.0,Sedentary,Sad
35.0,Male,12579.0,71.0,119.0,4.6,4000.0,8.0,68.0,Sedentary,Neutral
24.0,Male,2650.0,78.0,124.0,6.5,2213.0,6.0,75.0,Sedentary,Neutral
30.0,Female,7014.0,62.0,109.0,6.7,3628.0,5.0,79.0,Moderate,Neutral
47.0,Female,2236.0,78.0,119.0,6.5,2134.0,2.0,90.0,Sedentary,Happy
28.0,Female,8948.0,88.0,127.0,6.5,4000.0,5.0,73.0,Intense,Neutral
45.0,Female,7360.0,75.0,134.0,6.7,3791.0,4.0,,Intense,Sad
,Female,7472.0,68.0,123.0,7.8,3648.0,10.0,44.0,Intense,Neutral
41.0,Male,10220.0,64.0,113.0,9.0,4000.0,5.0,76.0,Sedentary,Happy
52.0,Male,7148.0,66.0,98.0,6.7,3624.0,4.0,83.0,Sedentary,Happy
18.0,Male,16420.0,66.0,115.0,5.2,4000.0,7.0,65.0,Sedentary,Happy
25.0,Male,10425.0,65.0,132.0,7.1,4000.0,8.0,60.0,Sedentary,Happy
41.0,Female,8090.0,56.0,123.0,8.0,3702.0,3.0,79.0,Sedentary,Sad
32.0,Male,5975.0,68.0,127.0,8.5,3367.0,10.0,44.0,Intense,Neutral
39.0,Male,5267.0,66.0,132.0,7.6,3238.0,5.0,75.0,Sedentary,Neutral
27.0,Male,9311.0,75.0,138.0,5.4,4000.0,5.0,69.0,Intense,Sad
36.0,Male,6420.0,69.0,128.0,7.5,3377.0,8.0,64.0,Sedentary,Neutral
33.0,Female,10972.0,59.0,126.0,6.4,4000.0,5.0,72.0,Moderate,Happy
49.0,Male,7753.0,56.0,81.0,7.7,3784.0,3.0,82.0,Moderate,Neutral
38.0,Male,7763.0,64.0,128.0,7.0,3825.0,4.0,83.0,Sedentary,Neutral
39.0,Other,8343.0,58.0,147.0,7.8,3816.0,5.0,73.0,Sedentary,Neutral
30.0,Female,7543.0,66.0,,6.0,3893.0,5.0,68.0,Sedentary,Sad
29.0,Female,8831.0,59.0,135.0,6.0,4000.0,5.0,73.0,Sedentary,Neutral
29.0,Female,14208.0,75.0,137.0,5.1,4000.0,5.0,72.0,Moderate,Neutral
39.0,Female,9622.0,69.0,124.0,4.4,4000.0,,88.0,Intense,Neutral
29.0,Male,9270.0,72.0,97.0,6.5,4000.0,4.0,79.0,Moderate,Happy
38.0,Male,10361.0,63.0,98.0,5.9,4000.0,0.0,97.0,Intense,Sad
59.0,Female,7674.0,66.0,122.0,8.9,3972.0,4.0,73.0,Moderate,Neutral
45.0,Male,5109.0,72.0,143.0,9.0,3156.0,4.0,81.0,Moderate,Happy
31.0,Male,1000.0,67.0,94.0,3.8,1858.0,8.0,55.0,Intense,Sad
49.0,Male,1847.0,70.0,115.0,9.5,2021.0,6.0,69.0,Sedentary,Neutral
30.0,Male,10243.0,59.0,131.0,9.0,4000.0,5.0,77.0,Sedentary,Happy
18.0,Female,9106.0,71.0,114.0,8.1,4000.0,2.0,85.0,Sedentary,Neutral
22.0,Male,7556.0,60.0,116.0,10.0,3801.0,5.0,74.0,Moderate,Happy
18.0,Male,15086.0,81.0,141.0,10.1,4000.0,6.0,65.0,Moderate,Sad
30.0,Female,7897.0,66.0,129.0,9.4,3848.0,6.0,61.0,Sedentary,Sad
35.0,Female,1000.0,73.0,127.0,7.1,1782.0,1.0,85.0,Sedentary,Neutral
55.0,Female,10251.0,61.0,101.0,7.0,4000.0,6.0,70.0,Moderate,Neutral
38.0,Male,11482.0,63.0,110.0,8.5,4000.0,3.0,90.0,Moderate,Neutral
32.0,Male,10160.0,62.0,122.0,6.0,4000.0,3.0,81.0,Moderate,Neutral
44.0,Female,11527.0,50.0,119.0,6.7,4000.0,5.0,82.0,Moderate,Sad
18.0,Male,2717.0,45.0,124.0,4.6,2420.0,7.0,64.0,Moderate,Happy
37.0,Male,8284.0,62.0,141.0,6.2,4000.0,6.0,70.0,Sedentary,Neutral
44.0,Female,5509.0,49.0,120.0,7.3,3116.0,0.0,100.0,Moderate,Sad
18.0,Male,9569.0,67.0,127.0,6.8,4000.0,7.0,68.0,Sedentary,Sad
48.0,Male,12560.0,63.0,80.0,7.7,4000.0,3.0,86.0,Moderate,Neutral
39.0,Male,6895.0,45.0,112.0,10.6,3463.0,8.0,58.0,Sedentary,Sad
30.0,Male,9954.0,60.0,128.0,7.4,4000.0,9.0,50.0,Moderate,Happy
42.0,Male,5370.0,64.0,110.0,5.9,3091.0,6.0,73.0,Moderate,Neutral
62.0,Male,7947.0,76.0,105.0,5.6,3930.0,9.0,48.0,Intense,Neutral
37.0,Male,6457.0,61.0,152.0,9.0,3443.0,2.0,98.0,Moderate,Sad
37.0,Male,13403.0,51.0,130.0,5.8,4000.0,10.0,46.0,Moderate,Sad
29.0,Male,4760.0,50.0,111.0,7.9,3016.0,6.0,63.0,Intense,Sad
,Female,8264.0,60.0,136.0,8.1,4000.0,3.0,81.0,Moderate,Neutral
44.0,Female,12107.0,57.0,113.0,8.2,4000.0,7.0,65.0,Sedentary,Sad
24.0,Male,2165.0,63.0,99.0,5.6,2156.0,1.0,91.0,Moderate,Neutral
35.0,Other,9293.0,66.0,111.0,7.7,4000.0,4.0,67.0,Sedentary,Happy
29.0,Female,8333.0,69.0,108.0,7.2,3855.0,10.0,49.0,Moderate,Neutral
40.0,Female,5956.0,69.0,110.0,5.3,3252.0,9.0,51.0,Sedentary,Neutral
39.0,Male,11648.0,60.0,103.0,5.5,4000.0,9.0,50.0,Moderate,
47.0,Female,13147.0,70.0,119.0,8.0,4000.0,3.0,79.0,Moderate,Neutral
28.0,Female,9973.0,52.0,130.0,10.1,4000.0,2.0,96.0,Intense,Happy
